,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,INGLES,PERFIL,NOME,MATRICULA
37860,0,0,0,0,7.015377383300495,7.123066074950743,6.123066074950743,6.9076886916502485,5,5,3,1.0,MUITO_BOM,NONE,3413251
37861,0,0,0,0,6.918616090782413,7.3534597730439675,4.945345977304397,6.254654022695603,8,5,3,0.45345977304396745,MUITO_BOM,NONE,3413251
37862,0,0,0,0,7.3,7.436681933604593,6.818340966802296,7.181659033197704,8,5,3,1.0,MUITO_BOM,NONE,3413251
37863,0,0,0,0,7.29976004545875,6.9,7.89976004545875,7.000959818165001,11,3,3,0.002399545412501203,MUITO_BOM,NONE,3413251
37864,0,0,0,0,6.485941248957202,6.914058751042798,6.7156474937432105,5.903097507647187,5,4,4,1.0,MUITO_BOM,NONE,3413251
37865,0,0,0,0,7.542863170174757,7.4257179021048545,7.768581072279611,7.357136829825244,17,6,2,0.0857263403495131,MUITO_BOM,NONE,3413251
37866,0,0,0,0,7.263981144914025,7.52796228982805,8.163981144914025,7.481358473447966,8,4,4,1.0,MUITO_BOM,NONE,3413251
37867,0,0,0,0,7.0,7.31527358448554,7.389817610342973,6.220364779314053,4,4,2,1.0,MUITO_BOM,NONE,3413251
37868,0,0,0,0,6.562683292693334,7.250733170773337,7.976099756160004,7.263172073208892,16,6,2,1.0,MUITO_BOM,NONE,3413251
37869,0,0,0,0,7.660532848893515,8.166551619689809,10.2,8.074806741371916,14,5,2,0.48495307300926405,MUITO_BOM,NONE,3413251
37870,0,0,0,0,6.918684249856303,6.905338357101801,7.6946616428981995,7.143533785892198,5,5,3,0.0,MUITO_BOM,NONE,3413251
37871,0,0,0,0,7.4,7.321991588698269,7.85542376497044,7.28885594124261,6,5,3,1.0,MUITO_BOM,NONE,3413251
37872,0,0,0,0,6.93335760501554,4.950254852663167,6.666569579937841,6.133357605015539,15,5,2,1.0,MUITO_BOM,NONE,3413251
37873,0,0,0,0,6.598671596823395,6.724003697617546,7.702656806353211,6.724003697617546,2,5,4,1.0,MUITO_BOM,NONE,3413251
37874,0,0,0,0,6.99793211995748,6.89379635987244,7.4,6.45103394002126,8,4,2,0.0,MUITO_BOM,NONE,3413251
37875,0,0,0,0,6.343648098370238,7.169055704889285,6.2563519016297615,6.589685234963095,5,3,4,1.0,MUITO_BOM,NONE,3413251
37876,0,0,0,0,7.212337568873932,6.928787660705841,8.004112522957977,6.524675137747863,15,7,3,0.9588747704202274,MUITO_BOM,NONE,3413251
37877,0,0,0,0,7.683635526523691,8.318177632618456,8.750906579571074,7.367271053047383,12,5,1,0.0,MUITO_BOM,NONE,3413251
37878,0,0,0,0,7.0596443096612935,7.64391259372577,8.859644309661293,7.557865857967762,6,5,3,0.0,MUITO_BOM,NONE,3413251
37879,0,0,0,0,7.021401794256061,7.132102691384091,6.1,6.825093720103788,6,5,3,1.0,MUITO_BOM,NONE,3413251
37880,0,0,0,0,7.80314717504599,7.5,8.00629435009198,6.606294350091981,24,6,1,0.0,MUITO_BOM,NONE,3413251
37881,0,0,0,0,7.6956781692622815,8.35108045768443,8.655402288422149,7.806482746106578,4,5,2,1.0,MUITO_BOM,NONE,3413251
37882,0,0,0,0,7.22954976940412,6.852251152979398,8.122701383575277,6.908349154481775,5,5,2,1.0,MUITO_BOM,NONE,3413251
37883,0,0,0,0,6.887274601437325,6.477730552515319,6.519088097844012,6.296818650359331,4,4,3,1.0,MUITO_BOM,NONE,3413251
37884,0,0,0,0,7.149228305477093,7.447684916431281,8.027700930830171,5.218440596555295,9,4,3,0.0,MUITO_BOM,NONE,3413251
37885,0,0,0,0,7.306824463696155,7.281801430143586,7.41364892739231,6.993175536303845,2,4,3,1.0,MUITO_BOM,NONE,3413251
37886,0,0,0,0,6.757275634523703,7.071362182738149,5.52832800337321,6.471362182738148,8,5,3,0.5712072757938276,MUITO_BOM,NONE,3413251
37887,0,0,0,0,7.0358018889424,7.1074056668272,5.7358018889424,6.8074056668272,3,4,3,1.0,MUITO_BOM,NONE,3413251
37888,0,0,0,0,6.766302721395358,7.384243196511603,5.719032310930169,6.5505459179069625,5,5,2,1.0,MUITO_BOM,NONE,3413251
37889,0,0,0,0,6.640246220595991,7.5,6.680140697483423,7.3666080427152405,2,3,3,1.0,MUITO_BOM,NONE,3413251
37890,0,0,0,0,7.634832215395911,8.12616490990786,10.2,8.09561201610807,14,5,2,0.521668263720127,MUITO_BOM,NONE,3413251
37891,0,0,0,0,7.317265144520596,7.817265144520596,7.717265144520597,6.824102283219106,9,3,4,1.0,MUITO_BOM,NONE,3413251
37892,0,0,0,0,7.241843739324135,7.1836874786482685,7.1092186966206725,6.8255312179724035,2,3,3,1.0,MUITO_BOM,NONE,3413251
37893,0,0,0,0,7.236742739654755,7.394697095861902,7.021211616552392,6.389394191723804,4,4,3,1.0,MUITO_BOM,NONE,3413251
37894,0,0,0,0,7.253759542006489,7.1,8.407519084012979,7.815038168025958,10,6,2,0.4624045799351051,MUITO_BOM,NONE,3413251
37895,0,0,0,0,6.393297230565333,5.844972922924,6.551675692358667,5.5,2,2,5,1.0,MUITO_BOM,NONE,3413251
37896,0,0,0,0,7.460697631938407,7.578604736123187,6.6393023680615935,6.6,4,4,3,1.0,MUITO_BOM,NONE,3413251
37897,0,0,0,0,7.8,7.850769854772533,8.750769854772534,7.649538087136479,14,5,3,1.0,MUITO_BOM,NONE,3413251
37898,0,0,0,0,6.571692236765206,5.728307763234794,6.956615526469587,5.9132310529391745,5,4,2,1.0,MUITO_BOM,NONE,3413251
37899,0,0,0,0,7.284357495933751,7.4,7.196834157178752,6.968714991867501,17,6,1,0.0,MUITO_BOM,NONE,3413251
37900,0,0,0,0,7.460071761323292,7.0,5.359892358015062,6.499820596691772,3,5,3,0.0,MUITO_BOM,NONE,3413251
37901,0,0,0,0,6.486551908025712,6.021637977006428,7.229827862038568,6.478362022993572,2,2,5,1.0,MUITO_BOM,NONE,3413251
37902,0,0,0,0,6.245131518606188,6.944358560174226,6.978207199128867,6.8556414398257735,10,5,2,0.44358560174226525,MUITO_BOM,NONE,3413251
37903,0,0,0,0,7.43413276710128,7.59236617121362,6.2911670205617,7.0088329794383,9,4,3,0.0,MUITO_BOM,NONE,3413251
37904,0,0,0,0,7.08344745614816,7.273378982459263,9.026621017540736,6.410068473688895,4,3,3,1.0,MUITO_BOM,NONE,3413251
37905,0,0,0,0,7.538322080717043,7.723355838565914,7.24671167713183,6.668254565019298,10,5,3,1.0,MUITO_BOM,NONE,3413251
37906,0,0,0,0,6.457251892631135,6.057251892631134,5.942748107368866,6.203053406736042,14,5,3,0.11450378526226912,MUITO_BOM,NONE,3413251
37907,0,0,0,0,7.73566492687741,7.867832463438705,7.910492170948345,7.439162317193525,6,5,3,0.0,MUITO_BOM,NONE,3413251
37908,0,0,0,0,6.979932858967932,7.240134282064137,6.219731435871727,6.886845709418848,9,5,1,1.0,MUITO_BOM,NONE,3413251
37909,0,0,0,0,7.151246732416028,6.980498692966411,6.692742811315261,6.760997385932822,12,5,2,1.0,MUITO_BOM,NONE,3413251
37910,0,0,0,0,6.267626863241459,6.587338804269021,6.939423882055125,6.339423882055125,9,5,4,1.0,MUITO_BOM,NONE,3413251
37911,0,0,0,0,6.319303179587812,6.580696820412188,7.684557456329751,6.5,14,2,1,1.0,MUITO_BOM,NONE,3413251
37912,0,0,0,0,7.457789988901335,6.928140007399111,7.715579977802669,7.195309998766815,2,5,2,1.0,MUITO_BOM,NONE,3413251
37913,0,0,0,0,7.369304901890845,8.017326225472711,8.45989338209067,7.948841503151408,11,5,2,1.0,MUITO_BOM,NONE,3413251
37914,0,0,0,0,7.6,7.972825152531556,8.657608384177184,7.596741310759703,13,5,3,1.0,MUITO_BOM,NONE,3413251
37915,0,0,0,0,6.526072029090559,6.531286434908671,7.020857623272447,6.294785594181888,16,6,3,0.9478559418188818,MUITO_BOM,NONE,3413251
37916,0,0,0,0,5.263654813219459,6.638192887931675,7.225461925287783,6.606365481321945,2,5,3,0.9363451867805418,MUITO_BOM,NONE,3413251
37917,0,0,0,0,7.301486152156834,8.294055391372664,7.188110782745327,7.39752307973861,11,5,3,1.0,MUITO_BOM,NONE,3413251
37918,0,0,0,0,7.587132461255332,7.161397383765998,7.558457073808656,7.148529845021329,2,4,3,0.0,MUITO_BOM,NONE,3413251
37919,0,0,0,0,7.426663582993762,7.562230445349967,8.322211943312542,7.177788056687458,16,0,1,0.5777880566874584,MUITO_BOM,NONE,3413251
37920,0,0,0,0,7.135019166215741,7.252862618918783,7.635686905406084,6.952862618918783,2,4,3,1.0,MUITO_BOM,NONE,3413251
37921,0,0,0,0,6.80658345535731,6.41316691071462,6.560499267856141,6.49341654464269,7,0,3,0.06583455357309831,MUITO_BOM,NONE,3413251
37922,0,0,0,0,7.638514380998041,8.082685702375244,5.913428511876225,6.325085869121816,6,4,3,0.0,MUITO_BOM,NONE,3413251
37923,0,0,0,0,7.081258846336544,6.656223460990367,6.003076345149008,6.909370576831728,2,2,3,1.0,MUITO_BOM,NONE,3413251
37924,0,0,0,0,7.265761060174473,6.934238939825527,7.905433638953165,6.668477879651054,5,4,1,0.3423893982552745,MUITO_BOM,NONE,3413251
37925,0,0,0,0,7.064614322372728,7.196921483559092,6.1,6.9,6,5,3,1.0,MUITO_BOM,NONE,3413251
37926,0,0,0,0,7.5,7.874408402229882,8.0,7.317218824585443,9,5,1,0.0,MUITO_BOM,NONE,3413251
37927,0,0,0,0,7.366970578828255,7.3603646945939065,6.939635305406094,6.519817652703047,20,6,1,1.0,MUITO_BOM,NONE,3413251
37928,0,0,0,0,6.985782495221898,7.020766819050564,7.406549314272461,6.837699542848308,12,5,3,1.0,MUITO_BOM,NONE,3413251
37929,0,0,0,0,6.805106993516261,6.998723251620935,8.280848774314023,6.401276748379066,9,5,3,1.0,MUITO_BOM,NONE,3413251
37930,0,0,0,0,7.3,7.8085059281137195,8.682988143772562,7.79149407188628,10,4,1,0.3616864270457326,MUITO_BOM,NONE,3413251
37931,0,0,0,0,7.314478273596002,7.8371043452808,9.128956547192004,7.8,3,0,3,0.0,MUITO_BOM,NONE,3413251
37932,0,0,0,0,7.321744950556731,7.878255049443269,8.815928448700962,7.137673399257693,11,4,3,1.0,MUITO_BOM,NONE,3413251
37933,0,0,0,0,6.979460049092818,7.630134987726795,8.619190073639228,7.039730024546409,17,5,3,0.0,MUITO_BOM,NONE,3413251
37934,0,0,0,0,6.584152045425446,6.07131579558549,6.492076022712723,5.539619886436384,2,2,6,1.0,MUITO_BOM,NONE,3413251
37935,0,0,0,0,7.7539882320370115,8.095705880026436,8.45398823203701,7.362576471984138,5,2,5,1.0,MUITO_BOM,NONE,3413251
37936,0,0,0,0,7.877065452506676,7.945869094986649,8.837607284959946,7.437607284959946,10,5,3,0.22934547493324353,MUITO_BOM,NONE,3413251
37937,0,0,0,0,6.0666378881450385,7.04283247555289,7.852389174815704,7.271416237776445,13,5,3,1.0,MUITO_BOM,NONE,3413251
37938,0,0,0,0,7.376027604523514,6.9,6.357875779644187,7.323972395476487,5,4,1,0.0,MUITO_BOM,NONE,3413251
37939,0,0,0,0,6.880038165106077,7.08013357787127,8.219961834893923,7.139923669787846,14,5,2,1.0,MUITO_BOM,NONE,3413251
37940,0,0,0,0,7.223209060386397,7.2424067952897975,8.315186409420404,7.369627181159192,17,3,3,0.0,MUITO_BOM,NONE,3413251
37941,0,0,0,0,6.837485622183,7.0374856221830004,8.287504792605667,6.200076681690664,9,4,3,0.8750479260566651,MUITO_BOM,NONE,3413251
37942,0,0,0,0,6.825241611825664,6.935144967095399,7.390096644730265,6.35048322365133,12,2,3,1.0,MUITO_BOM,NONE,3413251
37943,0,0,0,0,6.66771644328605,6.84645671134279,6.5070865773144195,6.05354328865721,2,2,6,1.0,MUITO_BOM,NONE,3413251
37944,0,0,0,0,7.392019105052873,7.738653929964751,6.4453842801409955,7.307980894947127,10,5,3,1.0,MUITO_BOM,NONE,3413251
37945,0,0,0,0,6.445838758176356,6.341612418236447,5.516644967294579,5.854161241823645,4,5,3,1.0,MUITO_BOM,NONE,3413251
37946,0,0,0,0,7.310501654725533,7.510501654725533,8.026254136813833,7.6000000000000005,14,6,2,0.0,MUITO_BOM,NONE,3413251
37947,0,0,0,0,7.037399798838201,7.237399798838201,8.087533400387265,7.4541109993545565,13,6,2,0.0,MUITO_BOM,NONE,3413251
37948,0,0,0,0,6.895809166002297,6.807851573557342,6.080106018887612,6.280106018887612,16,3,3,0.4397879622247748,MUITO_BOM,NONE,3413251
37949,0,0,0,0,6.689021822026051,5.856685487221439,6.244510911013026,6.477445444934871,5,6,3,0.44510911013025856,MUITO_BOM,NONE,3413251
37950,0,0,0,0,6.665277938584051,6.926111175433621,7.495555298265517,6.621666473699138,7,4,5,1.0,MUITO_BOM,NONE,3413251
37951,0,0,0,0,6.792872529423932,7.278617588271798,7.242764823456404,6.083153823387452,6,2,3,0.07127470576067263,MUITO_BOM,NONE,3413251
37952,0,0,0,0,7.47904041434514,7.832323314761117,9.44191917130972,7.616161657380559,6,3,3,0.0,MUITO_BOM,NONE,3413251
37953,0,0,0,0,7.291691834382219,7.582426982297282,8.018529704169874,7.400956686467156,2,0,3,1.0,MUITO_BOM,NONE,3413251
37954,0,0,0,0,6.777708862936324,7.633126588808971,8.21145568531838,7.347573857802699,2,2,3,0.0,MUITO_BOM,NONE,3413251
37955,0,0,0,0,7.041596799440591,7.483193598881182,7.758403200559409,7.483193598881182,11,7,1,0.0,MUITO_BOM,NONE,3413251
37956,0,0,0,0,7.6,7.6,9.327340865737641,7.231460708330796,15,5,1,0.47940078703421807,MUITO_BOM,NONE,3413251
37957,0,0,0,0,6.68854870274572,6.097203459344746,6.537150432418093,6.9647139280187425,2,4,3,0.0,MUITO_BOM,NONE,3413251
37958,0,0,0,0,7.4,6.988474274540016,7.664842442594295,7.241210610648574,6,5,3,1.0,MUITO_BOM,NONE,3413251
37959,0,0,0,0,6.82381378029824,7.795255121192958,7.633303537912323,7.401581626269014,9,4,2,0.0,MUITO_BOM,NONE,3413251
37960,0,0,0,0,6.8485595400010135,7.4212227914287165,7.263668374286149,7.184891165714865,9,5,1,0.787772085712838,MUITO_BOM,NONE,3413251
37961,0,0,0,0,7.457987921858784,7.471006039070608,8.257987921858785,6.981656601548987,4,5,1,0.7633132030979741,MUITO_BOM,NONE,3413251
37962,0,0,0,0,7.1,7.311721612418433,7.8645909664491525,6.907895807044138,16,5,2,0.0,MUITO_BOM,NONE,3413251
37963,0,0,0,0,6.4,6.958199306538906,5.503628868626183,6.252733102179635,2,2,6,1.0,MUITO_BOM,NONE,3413251
37964,0,0,0,0,6.855794000740576,6.8,7.5,6.844205999259424,19,6,1,0.5579400074057619,MUITO_BOM,NONE,3413251
37965,0,0,0,0,7.670324565876306,7.304239347731956,7.212718043195869,6.8127180431958685,7,5,3,0.0,MUITO_BOM,NONE,3413251
37966,0,0,0,0,7.2,7.19218066155022,7.707819338449779,7.23593977948326,11,6,2,1.0,MUITO_BOM,NONE,3413251
37967,0,0,0,0,6.315252704642544,6.438131761606362,6.846186823839364,5.4305054092850895,6,5,3,1.0,MUITO_BOM,NONE,3413251
37968,0,0,0,0,6.824085214475664,7.493978696381084,6.681936089143251,6.812042607237832,5,5,3,1.0,MUITO_BOM,NONE,3413251
37969,0,0,0,0,6.526445619195108,6.8,7.420663142414676,6.7735543808048915,2,3,4,0.7355438080489194,MUITO_BOM,NONE,3413251
37970,0,0,0,0,6.6615287767363585,7.023057553472716,6.369298562845492,6.438471223263642,2,0,3,0.3847122326364173,MUITO_BOM,NONE,3413251
37971,0,0,0,0,6.725965023776223,6.751930047552446,7.207192369230773,5.911052464335665,3,2,2,1.0,MUITO_BOM,NONE,3413251
37972,0,0,0,0,6.62128536776453,6.942570735529061,6.651002425648288,6.47871463223547,2,0,3,0.7871463223546981,MUITO_BOM,NONE,3413251
37973,0,0,0,0,6.712933716567682,6.990346973254146,6.858107203194756,6.838738135463171,4,0,3,0.7741325668646352,MUITO_BOM,NONE,3413251
37974,0,0,0,0,7.280273256202451,7.460546512404901,7.53605465124049,6.93605465124049,12,1,2,1.0,MUITO_BOM,NONE,3413251
37975,0,0,0,0,7.187649720555233,7.312350279444767,8.056774021943314,7.206175139722384,9,3,3,1.0,MUITO_BOM,NONE,3413251
37976,0,0,0,0,6.945302143643162,7.230201429095441,7.430201429095441,6.968875893184651,9,0,3,0.4622482136306981,MUITO_BOM,NONE,3413251
37977,0,0,0,0,7.012863286833746,7.074273426332508,5.248546852665015,6.692115209248142,8,4,3,0.0,MUITO_BOM,NONE,3413251
37978,0,0,0,0,7.178101346668787,7.068759461332485,6.7,7.034354500446281,3,5,3,1.0,MUITO_BOM,NONE,3413251
37979,0,0,0,0,7.685292488268409,7.5423509859220905,5.700590516424227,6.842941502346319,4,5,4,0.0,MUITO_BOM,NONE,3413251
37980,0,0,0,0,6.974924233411468,6.89504545995312,7.560060613270826,7.09504545995312,3,4,3,0.0,MUITO_BOM,NONE,3413251
37981,0,0,0,0,6.988100231997188,6.888100231997188,8.5,7.082150347995781,3,2,5,0.9405011599859383,MUITO_BOM,NONE,3413251
37982,0,0,0,0,7.4,7.1517905847537495,7.6,7.3035811695075,22,6,1,0.0,MUITO_BOM,NONE,3413251
37983,0,0,0,0,7.110669066459528,7.3,5.9349366930433405,6.562133813291905,5,5,2,1.0,MUITO_BOM,NONE,3413251
37984,0,0,0,0,7.77576740545196,8.016155063032027,6.980775315160133,7.55153481090392,14,5,1,0.0,MUITO_BOM,NONE,3413251
37985,0,0,0,0,6.961184038553855,7.537894461686167,8.145657653975396,6.8,2,3,4,1.0,MUITO_BOM,NONE,3413251
37986,0,0,0,0,7.5,7.553148960987862,8.359841966561026,7.790944298036638,2,5,3,0.06693005573162492,MUITO_BOM,NONE,3413251
37987,0,0,0,0,7.5,7.7357077364901885,7.657169054039247,6.592876790529436,10,6,3,0.35707736490188036,MUITO_BOM,NONE,3413251
37988,0,0,0,0,6.290036103898342,6.353381471864456,6.029891688304975,6.063345367966114,2,2,6,1.0,MUITO_BOM,NONE,3413251
37989,0,0,0,0,6.955805658638131,7.532583024085607,7.593009431063551,6.774407544850842,3,5,3,1.0,MUITO_BOM,NONE,3413251
37990,0,0,0,0,6.785948887662293,8.003512778084426,8.91053833425328,7.007025556168854,11,5,2,0.5175638904221338,MUITO_BOM,NONE,3413251
37991,0,0,0,0,7.338674176760382,6.969337088380191,7.587108607746539,6.517771519366348,5,5,3,0.0,MUITO_BOM,NONE,3413251
37992,0,0,0,0,7.149115287427963,6.699410191618642,6.1502949041906785,6.146166245521176,17,5,2,0.0,MUITO_BOM,NONE,3413251
37993,0,0,0,0,7.441015699179476,7.911523548769214,7.941015699179476,7.170507849589738,9,5,1,0.0,MUITO_BOM,NONE,3413251
37994,0,0,0,0,7.712392678824545,7.96224958392394,9.025071547450302,8.012678868625757,5,3,3,1.0,MUITO_BOM,NONE,3413251
37995,0,0,0,0,7.088050746744607,7.258700497829738,8.03207612011691,7.226624377712827,15,5,1,0.0,MUITO_BOM,NONE,3413251
37996,0,0,0,0,7.175919941232041,7.187959970616021,7.775919941232041,6.995986656872007,10,6,1,0.0,MUITO_BOM,NONE,3413251
37997,0,0,0,0,7.5164332582898865,8.189044494473409,7.845222472367045,7.032866516579773,14,5,1,0.0,MUITO_BOM,NONE,3413251
37998,0,0,0,0,6.9590831400659665,7.122750579802102,7.086418019538238,6.313581980461762,4,5,3,1.0,MUITO_BOM,NONE,3413251
37999,0,0,0,0,7.155123940627541,7.4,7.855123940627541,7.455123940627541,3,5,5,1.0,MUITO_BOM,NONE,3413251
38000,0,0,0,0,7.0024056739255975,7.225601418481399,7.102405673925597,7.0,2,3,3,1.0,MUITO_BOM,NONE,3413251
38001,0,0,0,0,6.486118672726909,6.671293775757697,5.943531121211515,6.429649793938424,8,4,3,1.0,MUITO_BOM,NONE,3413251
38002,0,0,0,0,6.966672410273975,6.966655179452051,8.5,7.133327589726025,3,2,5,1.0,MUITO_BOM,NONE,3413251
38003,0,0,0,0,7.6,7.3962174402055885,7.848108720102794,7.216036240034265,24,7,1,0.0,MUITO_BOM,NONE,3413251
38004,0,0,0,0,7.39565135811365,7.686954074340948,6.691302716227298,6.621743209431753,4,4,3,1.0,MUITO_BOM,NONE,3413251
38005,0,0,0,0,7.572763740054242,7.721272900090403,8.469782060126565,7.121272900090403,15,5,3,1.0,MUITO_BOM,NONE,3413251
38006,0,0,0,0,7.650426620687585,7.9256399310313785,7.244016637929741,7.275213310343793,13,5,1,0.0,MUITO_BOM,NONE,3413251
38007,0,0,0,0,6.824369720239108,7.4756302797608924,6.7,6.873109160717323,5,5,2,1.0,MUITO_BOM,NONE,3413251
38008,0,0,0,0,7.098557670981825,6.950180291127272,5.65090145563636,5.450540873381815,5,3,4,0.0,MUITO_BOM,NONE,3413251
38009,0,0,0,0,7.382715887749776,7.675802242849687,5.420740934700269,6.50460909660006,4,5,3,0.03456822450044783,MUITO_BOM,NONE,3413251
38010,0,0,0,0,6.757574585270603,7.163203630675628,7.326407261351257,7.187734543558543,2,5,2,1.0,MUITO_BOM,NONE,3413251
38011,0,0,0,0,6.870280515860821,6.540561031721641,6.178316904835078,6.42971948413918,7,0,3,0.7028051586082044,MUITO_BOM,NONE,3413251
38012,0,0,0,0,5.577908569756233,6.6629847616260385,6.444182860487533,6.851939046504155,1,5,3,1.0,MUITO_BOM,NONE,3413251
38013,0,0,0,0,6.658857540511664,7.054172064818663,7.663543016204665,6.158857540511664,4,5,3,0.0,MUITO_BOM,NONE,3413251
38014,0,0,0,0,6.595529314363145,6.102235342818427,7.725882190605243,5.591058628726291,3,2,4,1.0,MUITO_BOM,NONE,3413251
38015,0,0,0,0,6.4,6.953459168504269,5.505660356355314,6.251153056168089,2,2,6,1.0,MUITO_BOM,NONE,3413251
38016,0,0,0,0,7.498083727641805,7.729392688153512,8.113738207897658,6.96070164866522,4,0,2,1.0,MUITO_BOM,NONE,3413251
38017,0,0,0,0,6.269204298492455,6.196688170567117,6.358279573582207,5.903311829432883,3,2,6,1.0,MUITO_BOM,NONE,3413251
38018,0,0,0,0,6.767609991448326,7.266195004275836,6.440841257482714,6.559158742517286,5,3,1,0.0,MUITO_BOM,NONE,3413251
38019,0,0,0,0,6.992483882490435,6.807516117509564,7.7,6.827559097535071,5,5,3,0.0,MUITO_BOM,NONE,3413251
38020,0,0,0,0,6.647325767438239,7.152674232561761,7.252674232561762,7.033927607235947,4,3,5,1.0,MUITO_BOM,NONE,3413251
38021,0,0,0,0,7.347426987849833,7.695883180559733,8.1,6.392795565979533,19,5,1,1.0,MUITO_BOM,NONE,3413251
38022,0,0,0,0,6.422089281121836,6.811044640560917,5.755223202804588,5.888955359439083,4,5,3,1.0,MUITO_BOM,NONE,3413251
38023,0,0,0,0,7.876450393525779,8.460750655876298,7.339249344123702,7.568600524701038,12,6,2,0.0,MUITO_BOM,NONE,3413251
38024,0,0,0,0,7.27120419345215,7.0,6.619197204365233,6.019197204365233,4,4,3,1.0,MUITO_BOM,NONE,3413251
38025,0,0,0,0,7.914700723500758,7.511795658995454,8.855897829497728,8.194189870989394,6,6,2,0.0,MUITO_BOM,NONE,3413251
38026,0,0,0,0,7.4,7.523454061472291,7.097938748629723,6.497938748629722,0,4,3,0.7448468715743055,MUITO_BOM,NONE,3413251
38027,0,0,0,0,6.721352983591421,7.555338245897855,6.655338245897855,7.4,2,4,3,1.0,MUITO_BOM,NONE,3413251
38028,0,0,0,0,6.525527229978774,7.525527229978774,6.591490923340408,7.368800052248165,2,4,3,1.0,MUITO_BOM,NONE,3413251
38029,0,0,0,0,6.784171848883093,7.071042962220773,7.055214811103866,6.212351610380996,9,5,3,1.0,MUITO_BOM,NONE,3413251
38030,0,0,0,0,6.934466138481939,7.32427089214449,5.403398415445816,7.189804753662552,4,0,3,0.6553386151806128,MUITO_BOM,NONE,3413251
38031,0,0,0,0,7.318912896178342,7.558097568312099,6.720271775955415,6.518912896178342,4,4,3,1.0,MUITO_BOM,NONE,3413251
38032,0,0,0,0,7.176290158167311,7.1,8.005160632669247,7.752580316334623,10,6,2,0.0,MUITO_BOM,NONE,3413251
38033,0,0,0,0,7.262837521513029,6.9486499139478815,6.1,6.744256282269545,16,5,3,0.18581239243485193,MUITO_BOM,NONE,3413251
38034,0,0,0,0,6.914699092525025,6.856867271649983,7.300964549225059,6.80947787860833,13,6,2,0.0,MUITO_BOM,NONE,3413251
38035,0,0,0,0,6.865645726854938,7.095405770847223,8.496937180564816,7.267177136572531,14,5,2,1.0,MUITO_BOM,NONE,3413251
38036,0,0,0,0,6.811439815335334,7.2457592613413375,5.477120369329331,7.012918984344339,3,0,3,1.0,MUITO_BOM,NONE,3413251
38037,0,0,0,0,6.93131416180421,7.131314161804209,6.778285404510523,6.806057514587374,5,3,5,0.8434291909789541,MUITO_BOM,NONE,3413251
38038,0,0,0,0,7.4,7.005032115729981,6.579871537080076,6.9748394213500955,17,2,5,1.0,MUITO_BOM,NONE,3413251
38039,0,0,0,0,7.256535616992643,7.507598287255518,7.222794861766553,6.284803425488965,19,6,2,1.0,MUITO_BOM,NONE,3413251
38040,0,0,0,0,7.002833066481398,6.748583466759301,6.759915732684892,6.459915732684891,13,4,3,1.0,MUITO_BOM,NONE,3413251
38041,0,0,0,0,7.083073513271295,7.2467705946914815,7.223385297345741,6.910467676111668,5,4,3,1.0,MUITO_BOM,NONE,3413251
38042,0,0,0,0,7.482019003740073,7.5377197153543065,8.024560569291387,7.383040379527591,5,5,3,1.0,MUITO_BOM,NONE,3413251
38043,0,0,0,0,7.442416493564048,7.705055670957301,6.579777316170794,7.257583506435952,10,5,3,1.0,MUITO_BOM,NONE,3413251
38044,0,0,0,0,7.2124292591773065,7.6372877775319195,7.3437853704113465,7.424858518354613,4,0,3,0.5621462958865318,MUITO_BOM,NONE,3413251
38045,0,0,0,0,6.639381945264329,7.013127315088109,6.157527781057317,6.463320986196749,9,6,3,0.13127315088109748,MUITO_BOM,NONE,3413251
38046,0,0,0,0,7.268066993125808,7.331933006874191,8.0,7.533333333333334,5,5,3,0.0,MUITO_BOM,NONE,3413251
38047,0,0,0,0,6.322698343885842,7.121627070142696,6.122698343885843,6.318201104076104,10,5,2,0.5567458597146074,MUITO_BOM,NONE,3413251
38048,0,0,0,0,7.187161678449284,6.451353286202863,5.7786027974154734,7.30855888103381,4,0,2,0.04279440516905253,MUITO_BOM,NONE,3413251
38049,0,0,0,0,7.311293035675899,7.574655153050257,8.188706964324101,6.987327576525129,15,2,5,0.1267242347487162,MUITO_BOM,NONE,3413251
38050,0,0,0,0,7.294190165442253,6.434859007346478,4.5464786764619705,6.888380330884508,17,5,3,0.029049172788731648,MUITO_BOM,NONE,3413251
38051,0,0,0,0,6.808470332916564,7.305646888611043,7.2,5.994353111388957,6,2,3,0.0,MUITO_BOM,NONE,3413251
38052,0,0,0,0,7.040592464796548,7.09703767601726,8.39703767601726,7.610568497616109,7,5,2,0.0,MUITO_BOM,NONE,3413251
38053,0,0,0,0,7.240452212646681,7.3,7.340452212646682,6.370226106323341,5,3,5,0.7022610632334051,MUITO_BOM,NONE,3413251
38054,0,0,0,0,7.467534656583754,7.729861373664982,7.470138626335017,7.232465343416246,13,4,1,1.0,MUITO_BOM,NONE,3413251
38055,0,0,0,0,6.549365706946255,7.135755694102202,7.649365706946255,7.078585231367401,15,6,2,1.0,MUITO_BOM,NONE,3413251
38056,0,0,0,0,7.474976768783316,7.749953537566632,6.749953537566632,7.2,8,5,2,1.0,MUITO_BOM,NONE,3413251
